"Time","mean"
2022-12-01 00:00:00,0
2022-12-01 00:20:00,0
2022-12-01 00:40:00,0
2022-12-01 01:00:00,0
2022-12-01 01:20:00,0
2022-12-01 01:40:00,0
2022-12-01 02:00:00,0
2022-12-01 02:20:00,0
2022-12-01 02:40:00,0
2022-12-01 03:00:00,0
2022-12-01 03:20:00,0
2022-12-01 03:40:00,0
2022-12-01 04:00:00,0
2022-12-01 04:20:00,0
2022-12-01 04:40:00,0
2022-12-01 05:00:00,0
2022-12-01 05:20:00,0
2022-12-01 05:40:00,0
2022-12-01 06:00:00,0
2022-12-01 06:20:00,0
2022-12-01 06:40:00,0
2022-12-01 07:00:00,0
2022-12-01 07:20:00,0
2022-12-01 07:40:00,0
2022-12-01 08:00:00,0
2022-12-01 08:20:00,0
2022-12-01 08:40:00,183
2022-12-01 09:00:00,799
2022-12-01 09:20:00,1031
2022-12-01 09:40:00,1181
2022-12-01 10:00:00,1588
2022-12-01 10:20:00,1712
2022-12-01 10:40:00,2036
2022-12-01 11:00:00,2478
2022-12-01 11:20:00,2840
2022-12-01 11:40:00,3329
2022-12-01 12:00:00,3212
2022-12-01 12:20:00,3102
2022-12-01 12:40:00,3666
2022-12-01 13:00:00,3772
2022-12-01 13:20:00,3164
2022-12-01 13:40:00,3366
2022-12-01 14:00:00,3265
2022-12-01 14:20:00,2560
2022-12-01 14:40:00,2445
2022-12-01 15:00:00,2406
2022-12-01 15:20:00,1450
2022-12-01 15:40:00,758
2022-12-01 16:00:00,186
2022-12-01 16:20:00,0
2022-12-01 16:40:00,0
2022-12-01 17:00:00,0
2022-12-01 17:20:00,0
2022-12-01 17:40:00,0
2022-12-01 18:00:00,0
2022-12-01 18:20:00,0
2022-12-01 18:40:00,0
2022-12-01 19:00:00,0
2022-12-01 19:20:00,0
2022-12-01 19:40:00,0
2022-12-01 20:00:00,0
2022-12-01 20:20:00,0
2022-12-01 20:40:00,0
2022-12-01 21:00:00,0
2022-12-01 21:20:00,0
2022-12-01 21:40:00,0
2022-12-01 22:00:00,0
2022-12-01 22:20:00,0
2022-12-01 22:40:00,0
2022-12-01 23:00:00,0
2022-12-01 23:20:00,0
2022-12-01 23:40:00,0
2022-12-02 00:00:00,0
2022-12-02 00:20:00,0
2022-12-02 00:40:00,0
2022-12-02 01:00:00,0
2022-12-02 01:20:00,0
2022-12-02 01:40:00,0
2022-12-02 02:00:00,0
2022-12-02 02:20:00,0
2022-12-02 02:40:00,0
2022-12-02 03:00:00,0
2022-12-02 03:20:00,0
2022-12-02 03:40:00,0
2022-12-02 04:00:00,0
2022-12-02 04:20:00,0
2022-12-02 04:40:00,0
2022-12-02 05:00:00,0
2022-12-02 05:20:00,0
2022-12-02 05:40:00,0
2022-12-02 06:00:00,0
2022-12-02 06:20:00,0
2022-12-02 06:40:00,0
2022-12-02 07:00:00,0
2022-12-02 07:20:00,0
2022-12-02 07:40:00,0
2022-12-02 08:00:00,0
2022-12-02 08:20:00,0
2022-12-02 08:40:00,0
2022-12-02 09:00:00,205
2022-12-02 09:20:00,862
2022-12-02 09:40:00,1085
2022-12-02 10:00:00,1285
2022-12-02 10:20:00,1507
2022-12-02 10:40:00,1426
2022-12-02 11:00:00,1101
2022-12-02 11:20:00,1402
2022-12-02 11:40:00,2230
2022-12-02 12:00:00,2135
2022-12-02 12:20:00,1303
2022-12-02 12:40:00,2622
2022-12-02 13:00:00,1537
2022-12-02 13:20:00,1266
2022-12-02 13:40:00,825
2022-12-02 14:00:00,1131
2022-12-02 14:20:00,1375
2022-12-02 14:40:00,1058
2022-12-02 15:00:00,554
2022-12-02 15:20:00,327
2022-12-02 15:40:00,173
2022-12-02 16:00:00,4.22
2022-12-02 16:20:00,0
2022-12-02 16:40:00,0
2022-12-02 17:00:00,0
2022-12-02 17:20:00,0
2022-12-02 17:40:00,0
2022-12-02 18:00:00,0
2022-12-02 18:20:00,0
2022-12-02 18:40:00,0
2022-12-02 19:00:00,0
